year,origin,HS2,rank_export_between_country,rank_export_within_country,details_description,rank_pci,quartile_pci
2016,bhs,88,100.0,10.0,"Aircraft, spacecraft, and parts .",16.0,1_Highest world cpi
2016,bhs,71,151.0,11.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles ; imitation jewellery; coin.",48.0,3_Average world cpi
2016,bhs,87,149.0,12.0,"Vehicles other than railway or tramway rolling-stock, and parts and accessories .",17.0,2_Top world cpi
2016,bhs,64,116.0,13.0,"Footwear, gaiters and the like; parts of such articles.",80.0,5_Bottom world cpi
2016,bhs,17,119.0,14.0,Sugars and sugar confectionery.,57.0,4_Common World cpi
2016,bhs,20,136.0,15.0,"Preparations of vegetables, fruit, nuts or other parts of plants.",67.0,5_Bottom world cpi
2016,bhs,95,105.0,16.0,"Toys, games and sports requisites; parts and accessories .",37.0,3_Average world cpi
2016,bhs,72,135.0,17.0,Iron and steel.,21.0,2_Top world cpi
2016,bhs,21,137.0,18.0,Miscellaneous edible preparations.,49.0,4_Common World cpi
2016,bhs,97,117.0,19.0,"Works of art, collectors' pieces and antiques.",55.0,4_Common World cpi
2016,bhs,76,140.0,20.0,Aluminium and articles .,33.0,3_Average world cpi
2016,bhs,90,179.0,21.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories .",2.0,1_Highest world cpi
2016,bhs,38,136.0,22.0,Miscellaneous chemical products.,14.0,1_Highest world cpi
2016,bhs,91,123.0,23.0,Clocks and watches and parts .,8.0,1_Highest world cpi
2016,bhs,44,151.0,24.0,Wood and articles of wood; wood charcoal.,65.0,5_Bottom world cpi
2016,bhs,12,145.0,25.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder.",76.0,5_Bottom world cpi
2016,bhs,28,133.0,26.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes.",31.0,2_Top world cpi
2016,bhs,94,155.0,27.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36.0,3_Average world cpi
2016,bhs,73,169.0,28.0,Articles of iron or steel.,25.0,2_Top world cpi
2016,bhs,82,137.0,29.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts  of base metal.",7.0,1_Highest world cpi
2016,bhs,33,162.0,30.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,bhs,40,163.0,31.0,Rubber and articles .,29.0,2_Top world cpi
2016,bhs,51,108.0,32.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric.",58.0,4_Common World cpi
2016,bhs,34,140.0,33.0,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster.",24.0,2_Top world cpi
2016,bhs,63,154.0,34.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,83.0,6_Low world cpi
2016,bhs,42,140.0,35.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",78.0,5_Bottom world cpi
2016,bhs,50,112.0,36.0,Silk.,50.0,4_Common World cpi
2016,bhs,68,137.0,37.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials.",32.0,2_Top world cpi
2016,bhs,62,162.0,38.0,"Articles of apparel and clothing accessories, not knitted or crocheted.",90.0,6_Low world cpi
2016,bhs,49,155.0,39.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans.",27.0,2_Top world cpi
2016,bhs,83,145.0,40.0,Miscellaneous articles of base metal.,23.0,2_Top world cpi
2016,bhs,16,144.0,41.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates.",54.0,4_Common World cpi
2016,bhs,61,167.0,42.0,"Articles of apparel and clothing accessories, knitted or crocheted.",93.0,6_Low world cpi
2016,bhs,19,165.0,43.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",63.0,4_Common World cpi
2016,bhs,24,148.0,44.0,Tobacco and manufactured tobacco substitutes.,85.0,6_Low world cpi
2016,bhs,96,148.0,45.0,Miscellaneous manufactured articles.,39.0,3_Average world cpi
2016,bhs,86,146.0,46.0,"Railway or tramway locomotives, rolling-stock and parts ; railway or tramway track fixtures and fittings and parts ; mechanical (including electro-mechanical) traffic signalling equipment of all kinds.",4.0,1_Highest world cpi
2016,bhs,69,156.0,47.0,Ceramic products.,34.0,3_Average world cpi
2016,bhs,32,167.0,48.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks.",28.0,2_Top world cpi
2016,bhs,10,164.0,49.0,Cereals.,68.0,5_Bottom world cpi
2016,bhs,57,132.0,50.0,Carpets and other textile floor coverings.,71.0,5_Bottom world cpi
2016,bhs,54,136.0,51.0,Man-made filaments.,45.0,3_Average world cpi
2016,bhs,35,147.0,52.0,Albuminoidal substances; modified starches; glues; enzymes.,12.0,1_Highest world cpi
2016,bhs,23,161.0,53.0,Residues and waste from the food industries; prepared animal fodder.,77.0,5_Bottom world cpi
2016,bhs,70,185.0,54.0,Glass and glassware.,20.0,2_Top world cpi
2016,bhs,48,195.0,55.0,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",26.0,2_Top world cpi
2016,bhs,80,176.0,56.0,Tin and articles .,40.0,3_Average world cpi
2016,bhs,65,152.0,57.0,Headgear and parts .,86.0,6_Low world cpi
2016,bhs,46,129.0,58.0,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork.",96.0,6_Low world cpi
2016,bhs,67,121.0,59.0,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair.,92.0,6_Low world cpi
2016,bhs,56,166.0,60.0,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles .",42.0,3_Average world cpi
2016,bhs,18,167.0,61.0,Cocoa and cocoa preparations.,84.0,6_Low world cpi
2016,bhs,74,171.0,62.0,Copper and articles .,30.0,2_Top world cpi
2016,bhs,66,127.0,63.0,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts .",51.0,4_Common World cpi
2016,bih,94,36.0,1.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36.0,3_Average world cpi
2016,bih,64,27.0,2.0,"Footwear, gaiters and the like; parts of such articles.",80.0,5_Bottom world cpi
2016,bih,27,88.0,3.0,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes.",62.0,4_Common World cpi
2016,bih,44,43.0,4.0,Wood and articles of wood; wood charcoal.,65.0,5_Bottom world cpi
2016,bih,84,64.0,5.0,"Nuclear reactors, boilers, machinery and mechanical appliances; parts .",5.0,1_Highest world cpi
2016,bih,76,52.0,6.0,Aluminium and articles .,33.0,3_Average world cpi
2016,bih,85,74.0,7.0,"Electrical machinery and equipment and parts ; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",13.0,1_Highest world cpi
2016,bih,73,59.0,8.0,Articles of iron or steel.,25.0,2_Top world cpi
2016,bih,28,52.0,9.0,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes.",31.0,2_Top world cpi
2016,bih,62,59.0,10.0,"Articles of apparel and clothing accessories, not knitted or crocheted.",90.0,6_Low world cpi
2016,bih,87,60.0,11.0,"Vehicles other than railway or tramway rolling-stock, and parts and accessories .",17.0,2_Top world cpi
2016,bih,72,58.0,12.0,Iron and steel.,21.0,2_Top world cpi
2016,bih,39,74.0,13.0,Plastics and articles .,9.0,1_Highest world cpi
2016,bih,61,69.0,14.0,"Articles of apparel and clothing accessories, knitted or crocheted.",93.0,6_Low world cpi
2016,bih,48,64.0,15.0,"Paper and paperboard; articles of paper pulp, of paper or of paperboard.",26.0,2_Top world cpi
2016,bih,15,65.0,16.0,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes.,70.0,5_Bottom world cpi
2016,bih,30,102.0,17.0,Pharmaceutical products.,15.0,1_Highest world cpi
2016,bih,41,51.0,18.0,Raw hides and skins (other than furskins) and leather.,87.0,6_Low world cpi
2016,bih,90,93.0,19.0,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories .",2.0,1_Highest world cpi
2016,bih,20,80.0,20.0,"Preparations of vegetables, fruit, nuts or other parts of plants.",67.0,5_Bottom world cpi
2016,bih,81,62.0,21.0,Other base metals; cermets; articles .,10.0,1_Highest world cpi
2016,bih,40,86.0,22.0,Rubber and articles .,29.0,2_Top world cpi
2016,bih,83,55.0,23.0,Miscellaneous articles of base metal.,23.0,2_Top world cpi
2016,bih,19,75.0,24.0,"Preparations of cereals, flour, starch or milk; pastrycooks' products.",63.0,4_Common World cpi
2016,bih,42,53.0,25.0,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",78.0,5_Bottom world cpi
2016,bih,70,85.0,26.0,Glass and glassware.,20.0,2_Top world cpi
2016,bih,38,74.0,27.0,Miscellaneous chemical products.,14.0,1_Highest world cpi
2016,bih,10,76.0,28.0,Cereals.,68.0,5_Bottom world cpi
2016,bih,17,90.0,29.0,Sugars and sugar confectionery.,57.0,4_Common World cpi
2016,bih,74,80.0,30.0,Copper and articles .,30.0,2_Top world cpi
2016,bih,22,90.0,31.0,"Beverages, spirits and vinegar.",60.0,4_Common World cpi
2016,bih,63,76.0,32.0,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,83.0,6_Low world cpi
2016,bih,25,87.0,33.0,"Salt; sulphur; earths and stone; plastering materials, lime and cement.",69.0,5_Bottom world cpi
2016,bih,80,96.0,34.0,Tin and articles .,40.0,3_Average world cpi
2016,bih,95,64.0,35.0,"Toys, games and sports requisites; parts and accessories .",37.0,3_Average world cpi
2016,bih,93,37.0,36.0,Arms and ammunition; parts and accessories .,19.0,2_Top world cpi
2016,bih,11,68.0,37.0,Products of the milling industry; malt; starches; inulin; wheat gluten.,56.0,4_Common World cpi
2016,bih,16,80.0,38.0,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates.",54.0,4_Common World cpi
2016,bih,49,66.0,39.0,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans.",27.0,2_Top world cpi
2016,bih,68,71.0,40.0,"Articles of stone, plaster, cement, asbestos, mica or similar materials.",32.0,2_Top world cpi
2016,bih,36,33.0,41.0,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations.,44.0,3_Average world cpi
2016,bih,52,77.0,42.0,Cotton.,81.0,6_Low world cpi
2016,bih,79,41.0,43.0,Zinc and articles .,38.0,3_Average world cpi
2016,bih,71,131.0,44.0,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles ; imitation jewellery; coin.",48.0,3_Average world cpi
2016,bih,82,59.0,45.0,"Tools, implements, cutlery, spoons and forks, of base metal; parts  of base metal.",7.0,1_Highest world cpi
2016,bih,18,72.0,46.0,Cocoa and cocoa preparations.,84.0,6_Low world cpi
2016,bih,33,88.0,47.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,bih,59,50.0,48.0,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.",11.0,1_Highest world cpi
2016,bih,55,62.0,49.0,Man-made staple fibres.,53.0,4_Common World cpi
2016,bih,21,89.0,50.0,Miscellaneous edible preparations.,49.0,4_Common World cpi
2016,bih,23,88.0,51.0,Residues and waste from the food industries; prepared animal fodder.,77.0,5_Bottom world cpi
2016,bih,60,76.0,52.0,Knitted or crocheted fabrics.,52.0,4_Common World cpi
2016,bih,24,93.0,53.0,Tobacco and manufactured tobacco substitutes.,85.0,6_Low world cpi
2016,bih,29,86.0,54.0,Organic chemicals.,3.0,1_Highest world cpi
2016,bih,32,77.0,55.0,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks.",28.0,2_Top world cpi
2016,bih,66,18.0,56.0,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts .",51.0,4_Common World cpi
2016,bih,69,70.0,57.0,Ceramic products.,34.0,3_Average world cpi
2016,bih,47,67.0,58.0,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard.,22.0,2_Top world cpi
2016,bih,86,61.0,59.0,"Railway or tramway locomotives, rolling-stock and parts ; railway or tramway track fixtures and fittings and parts ; mechanical (including electro-mechanical) traffic signalling equipment of all kinds.",4.0,1_Highest world cpi
2016,bih,31,97.0,60.0,Fertilisers.,64.0,4_Common World cpi
2016,bih,34,93.0,61.0,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial waxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, ""dental waxes"" and dental preparations with a basis of plaster.",24.0,2_Top world cpi
2016,bih,12,114.0,62.0,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder.",76.0,5_Bottom world cpi
2016,bih,26,90.0,63.0,"Ores, slag and ash.",88.0,6_Low world cpi
2016,bih,46,35.0,64.0,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork.",96.0,6_Low world cpi
2016,bih,43,51.0,65.0,Furskins and artificial fur; manufactures .,47.0,3_Average world cpi
2016,bih,96,81.0,66.0,Miscellaneous manufactured articles.,39.0,3_Average world cpi
2016,bih,54,84.0,67.0,Man-made filaments.,45.0,3_Average world cpi
2016,bih,65,71.0,68.0,Headgear and parts .,86.0,6_Low world cpi
2016,bih,56,91.0,69.0,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles .",42.0,3_Average world cpi
2016,bih,78,90.0,70.0,Lead and articles .,73.0,5_Bottom world cpi
2016,bih,97,103.0,71.0,"Works of art, collectors' pieces and antiques.",55.0,4_Common World cpi
2016,bih,91,112.0,72.0,Clocks and watches and parts .,8.0,1_Highest world cpi
2016,bih,58,91.0,73.0,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery.,61.0,4_Common World cpi
2016,bih,51,93.0,74.0,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric.",58.0,4_Common World cpi
2016,bih,89,129.0,75.0,"Ships, boats and floating structures.",41.0,3_Average world cpi
2016,bih,57,90.0,76.0,Carpets and other textile floor coverings.,71.0,5_Bottom world cpi
2016,bih,35,95.0,77.0,Albuminoidal substances; modified starches; glues; enzymes.,12.0,1_Highest world cpi
2016,bih,88,156.0,78.0,"Aircraft, spacecraft, and parts .",16.0,1_Highest world cpi
2016,bih,50,98.0,79.0,Silk.,50.0,4_Common World cpi
2016,bih,37,87.0,80.0,Photographic or cinematographic goods.,1.0,1_Highest world cpi
2016,bih,92,94.0,81.0,Musical instruments; parts and accessories of such articles.,18.0,2_Top world cpi
2016,bih,67,90.0,82.0,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair.,92.0,6_Low world cpi
2016,bih,14,103.0,83.0,Vegetable plaiting materials; vegetable products not elsewhere specified or included.,95.0,6_Low world cpi
2016,bih,75,89.0,84.0,Nickel and articles .,6.0,1_Highest world cpi
2016,bih,13,137.0,85.0,"Lac; gums, resins and other vegetable saps and extracts.",79.0,5_Bottom world cpi
2016,bih,53,103.0,86.0,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn.,82.0,6_Low world cpi
2016,bih,45,93.0,87.0,Cork and articles of cork.,59.0,4_Common World cpi
2016,blm,30,165.0,1.0,Pharmaceutical products.,15.0,1_Highest world cpi
2016,blm,33,117.0,2.0,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations.",43.0,3_Average world cpi
2016,blm,85,181.0,3.0,"Electrical machinery and equipment and parts ; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",13.0,1_Highest world cpi
2016,blm,87,167.0,4.0,"Vehicles other than railway or tramway rolling-stock, and parts and accessories .",17.0,2_Top world cpi
2016,blm,89,135.0,5.0,"Ships, boats and floating structures.",41.0,3_Average world cpi
2016,blm,35,101.0,6.0,Albuminoidal substances; modified starches; glues; enzymes.,12.0,1_Highest world cpi
2016,blm,94,164.0,7.0,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",36.0,3_Average world cpi
