"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Norway","NOR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","140125.299550836","147737.596856985","150679.415133974","155204.708708416","161753.406408619","168984.378773302","173988.346830592","183333.11410644","185906.890407114","192704.839618355","195027.607415624","204650.208260794","213916.972395655","222055.013442367","229339.16469147","239371.402982497","252130.800203271","261513.719363723","270597.468851257","281469.149471936","293373.236546718","297038.311443124","296645.828909249","307411.485401722","325098.664186533","342126.320404304","354688.787441624","359222.537244098","356383.017934723","358599.902647353","364273.813366253","373725.409317151","384856.126246704","393457.525885374","411001.717792203","425858.040059791","445008.768535442","465992.512389456","475383.08213719","481644.581079909","493866.821087752","501620.694650635","506095.838466656","507764.165981176","524756.612934487","534874.687057336","543292.127130887","553750.104742827","549520.775292709","533457.954893278","530498.121184999","528750.640812358","536054.06493041","535142.645054564","539592.714072481","544603.885023406","545890.833675453","551340.532877919","",
"Nepal","NPL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","10322.8343186746","10356.4444240957","10389.1799891451","10417.4652328263","11018.4530727763","10700.8265831168","11251.9936391775","10872.6458372692","10739.7387384232","11002.367186491","11063.3662359562","10711.6339430803","10819.6766268283","10544.1258595701","10975.12231983","10896.4848451284","11129.1520368017","11213.6981860169","11448.6681614164","11458.1572575405","10940.4382974472","11583.4819440737","11745.3463316631","11133.7023942027","11933.0684405357","12381.0295662103","12660.7624370685","12595.7128574633","13267.1070575501","13523.8548482265","13806.6162522695","14307.6148552246","14496.8721597478","14649.4354730964","15438.264284547","15578.6119841558","16028.8747594606","16472.2984297807","16622.8228315994","17021.4270457634","17745.6019147707","18273.4302045203","17994.0912651953","18415.8928616732","19004.9178865964","19412.3802124368","19833.2206272033","20295.2929689042","21321.9521980382","22067.4143471195","22888.8674175763","23408.7371067313","24241.6209085558","24940.0131711959","26118.2806727521","26672.5353903204","26527.3177537096","28309.7544691865","",
"Nauru","NRU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2603.01939612078","3518.3070272444","3823.75062845651","4307.25187032419","4795.22720493189","5164.88958069851","6584.84428426208","8207.17961697461","8016.95390781563","8461.39167752318","8425.52567953696","",
"New Zealand","NZL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","28037.7319528943","28667.6509989485","29606.9650125693","31297.7432546517","32488.9531368853","31311.2441698291","31323.6882494776","29997.1368822511","30082.9071510957","30862.9012865873","31220.1049503678","32547.8260744344","32525.8113811349","33207.1389366424","34498.9846611509","34840.10440085","35791.6261898161","33954.6988150501","34540.2242492538","34555.5940834142","34460.461168839","32291.402620812","32361.4892827817","34084.7405800347","35389.1874033149","36471.0291555507","37103.8103965702","37721.7335307963","37787.1201310616","39541.3542541264","40209.6765170957","41491.4724391187","42840.4708623528","43910.3397397696","44677.087266055","45641.7668787344","46248.872914974","47542.6594062219","46412.2969622987","46831.0552921489","46758.9123589307","47654.6922217153","48578.7314489236","49179.7282366448","50159.8119830587","51403.7757468938","52083.2639776698","52533.4984459417","",
"OECD members","OED","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","903.752745960458","925.620596788489","1496.33460027662","2643.6445422802","3221.99807342395","3552.45132982985","3464.13876067629","3670.18134091035","3027.73983848643","3235.72940371614","3843.30226156518","4405.96524407535","4221.0961661185","3848.7354763749","3798.27650791819","3809.37205198639","4216.9033424082","4451.25124892354","4922.28680248358","5463.95344205797","5949.35068141912","5824.48133949532","5420.34343623909","5544.2376450734","5971.71856693239","5730.26454617694","5816.3832902711","6021.1854924955","6111.30851580827","6122.66778314191","6265.71002906614","6363.08013802687","6707.68988693526","6878.50302525673","6860.64726078731","7189.53470273912","7424.08772578893","7218.14174361743","6875.36552695624","6794.72060753836","6779.48081229052","6945.32036696992","7037.24178127824","7348.63976768512","7462.61978215309","7413.5448107159","6887.90671640408","7036.50937874137","6855.75380825067","6600.73088988052","6520.29496572464","6522.02310542352","6207.5245747544","",
"Other small states","OSS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","15720.2534774591","16271.4006961243","16591.5043393734","17588.9209689684","18445.9029667155","19849.7652729251","20457.5454835734","20999.1532764808","21924.2669646091","22518.1598567193","24406.4193773058","23864.9054586968","23411.396377866","24381.0789292731","24539.3357396844","24838.7523812135","25350.7336933223","25559.2415332113","26767.9508747989","26901.9327217156","28700.4831343243","29964.7720245172","30872.0670406393","31875.3469735673","32389.7038538468","33718.6743218527","34436.7022234735","35505.8838223711","37039.3729351716","37719.0679203801","38270.0944878432","39099.0244261694","40995.0940496216","40642.8904896944","41098.7699503537","42063.7940132907","43013.6398408431","42390.1509228037","42430.4545837145","42959.5051294192","43781.5516943595","43678.9165367015","44135.8133551695","45319.45841721","47665.8978639783","50277.1118808281","52300.9177060004","53720.9021021465","53529.2813781338","53923.0628415827","53661.7215851704","53989.3887659715","54712.0629891936","55922.6728339882","57327.435066502","58824.0987603619","60846.8555710664","63070.9274281872","",
"Panama","PAN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1821.65238696524","1961.62927736579","2060.95443024688","2171.11743834196","2200.80776887498","2332.32016388921","2436.53015423163","2569.02889962015","2670.01099032229","2813.38345249007","2924.36247915663","3115.7171128389","3167.87516400706","3246.10593045124","3235.82757811499","3205.21262175102","3174.43938093608","3128.08419522338","3349.43530391167","3415.6945686137","3770.49716798143","4021.13023943902","4138.60145450059","3863.13101184743","3879.19181040107","3981.27175710211","4033.71203527659","3875.73119969033","3285.89147913883","3267.05564394442","3458.02288778258","3705.4977030978","3927.17329614933","4056.97417597211","4087.82217903921","4075.09685260956","4155.4795475807","4334.68214654753","4559.63023395716","4644.360538867","4677.35642155832","4613.87329578041","4627.48765188068","4732.07735074508","4994.08543890412","5255.29786381181","5606.58119847107","6165.94505714998","6653.31621480502","6617.23703932379","6880.18366709468","7525.23047471507","8118.44620823348","8530.74593417885","8812.53255938039","9164.52424821406","9464.98918568703","9811.84035387118","",
"Peru","PER","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","6951.83578218588","7254.41975173141","7757.26064855844","7863.49363319388","8141.11141594972","8356.79409177423","8792.57536328674","8877.97362043341","8647.01521355568","8707.44803233966","8758.59348302598","8917.83512297386","8986.54934639789","9302.62143706713","9911.58740257514","10068.3213145784","9946.29058073961","9719.12463251004","9215.7076645603","9346.90154710086","9654.63687099346","9942.42027941022","9684.4954907156","8474.39869983766","8578.30201956231","8555.60892539231","9150.76439570954","9817.17421183852","8695.50038390915","7461.13772382512","6940.68693429842","6949.38340793088","6773.83210913497","6991.5202697282","7707.40743312392","8134.19660581494","8224.22942625189","8620.6347936631","8460.00523497298","8465.02362810278","8574.49498413633","8513.64797782963","8863.15781005611","9117.06097965612","9451.40492162377","9922.74290747584","10540.2000089875","11299.4775617929","12180.3730049389","12161.1956233861","13007.6123338587","13651.0803145794","14297.5392458747","14932.9071826749","15086.5159775722","15376.8065452195","15784.5893283465","15986.6080054443","",
"Philippines","PHL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","30261.109525835","30911.7390022469","31330.0268033121","32460.6373328032","32519.2449516528","33178.5213806344","33610.1967226047","34365.4457289346","35029.397031255","35616.616087324","35907.5536977252","36781.9587173284","37686.6883592526","39890.8605583312","40153.8661843283","41212.858813549","43610.8634583112","44799.3474643137","45839.4939022459","47114.4493900388","48199.3396159856","48500.0208824312","48897.4442330429","48471.7618352319","43716.3084809929","39440.7604180043","39706.2926160657","40327.6098304633","41930.0264465049","43391.4333117074","43586.5802923476","42269.2920229729","41390.7075484615","41268.0177374286","42077.4446331516","43037.3067763393","44526.4459223789","45797.7268194557","44540.5995593068","44925.6280603919","45911.5556875128","46247.7261377803","46940.0176602781","48276.2210907382","50507.9977403471","51942.2637525035","53709.851602594","56311.9207525655","57707.9111432907","57440.786443816","60831.5859653709","62031.162267992","65091.8456624108","68547.5288561152","71581.5870550521","74719.299275154","78617.1504074004","82594.9796255345","",
"Palau","PLW","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11917.9973924381","12559.7144918573","12944.0022478798","12445.0659898477","12979.574833367","13493.283432131","13126.6290225864","13179.797176377","12404.904093336","11603.9130862255","11579.4235466536","12126.7391620952","12466.7357163503","12109.9330783939","12583.5024177491","13769.4475760992","13703.5529926057","13076.8189976529","",
"Papua New Guinea","PNG","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","3462.25977177114","3602.32663115215","3753.75554159136","3825.15379866238","4063.63287672833","4380.98637205487","4528.55218182564","4600.60282952711","4684.08106908344","4946.18574001549","5345.75771487692","5539.7303875271","5704.45984260761","5921.68005063757","5918.70800479634","5711.89452400648","5370.59563121039","5268.76786737204","5562.99399913623","5509.21746044673","5233.91075432391","5075.16300050629","4952.12409821733","4971.209132291","4819.42895127095","4879.23450378563","4975.61604002978","4983.18877332283","4999.3214275758","4805.39679204576","4544.58929806425","4854.70111170975","5389.92327230395","6212.60046667838","6416.97887018966","6047.64463630576","6349.09435399588","5944.40979570933","5573.03723291864","5530.83742704833","5255.67148975759","5117.12214790649","4981.60952087878","4963.75622969879","4974.04330784123","5161.31200978541","5152.79728580189","5588.4785608521","5441.28222782133","5677.53294123726","6110.9336363057","6041.66567620645","6185.1060634362","6284.94839563195","7101.79562739297","7323.22772283478","7287.85529878759","7322.87738381576","",
"Poland","POL","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17933.3752820921","16616.2063476488","16981.9399928583","17572.008536453","18463.0597007181","19719.803048053","20898.2443830152","22233.6190331299","23251.3075866087","24332.7024764001","25709.2631965458","26037.2981506312","26581.1859154676","27546.7188532681","28978.3728668279","30003.9617879472","31878.2828583015","34139.3913048497","35585.3636907268","36564.1779193393","37991.3736094147","39876.0431812781","40517.309596228","41106.0710623047","42501.9536729907","44163.0022861859","45535.1076756816","47716.1782934577","",
