Year,Product,Hs02 ID,PCI
2013,"Men's/boys' swimwear, knitted or crocheted, of oth. textile mats. (excl. of ...",11611239,-1.256
2014,"Men's/boys' swimwear, knitted or crocheted, of oth. textile mats. (excl. of ...",11611239,-0.892
2015,"Men's/boys' swimwear, knitted or crocheted, of oth. textile mats. (excl. of ...",11611239,-1.112
2016,"Men's/boys' swimwear, knitted or crocheted, of oth. textile mats. (excl. of ...",11611239,-0.908
2017,"Men's/boys' swimwear, knitted or crocheted, of oth. textile mats. (excl. of ...",11611239,-1.075
2011,"Women's/girls' swimwear, knitted or crocheted, of synth. fibres",11611241,-1.083
2012,"Women's/girls' swimwear, knitted or crocheted, of synth. fibres",11611241,-1.112
2013,"Women's/girls' swimwear, knitted or crocheted, of synth. fibres",11611241,-1.179
2014,"Women's/girls' swimwear, knitted or crocheted, of synth. fibres",11611241,-1.425
2015,"Women's/girls' swimwear, knitted or crocheted, of synth. fibres",11611241,-1.872
2016,"Women's/girls' swimwear, knitted or crocheted, of synth. fibres",11611241,-1.617
2017,"Women's/girls' swimwear, knitted or crocheted, of synth. fibres",11611241,-1.564
2011,"Women's/girls' swimwear, knitted or crocheted, of textile mats. other than  ...",11611249,-1.142
2012,"Women's/girls' swimwear, knitted or crocheted, of textile mats. other than  ...",11611249,-0.964
2013,"Women's/girls' swimwear, knitted or crocheted, of textile mats. other than  ...",11611249,-1.246
2014,"Women's/girls' swimwear, knitted or crocheted, of textile mats. other than  ...",11611249,-1.188
2015,"Women's/girls' swimwear, knitted or crocheted, of textile mats. other than  ...",11611249,-1.056
2016,"Women's/girls' swimwear, knitted or crocheted, of textile mats. other than  ...",11611249,-0.919
2017,"Women's/girls' swimwear, knitted or crocheted, of textile mats. other than  ...",11611249,-1.039
2011,"Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 o ...",116113,-0.843
2012,"Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 o ...",116113,-1.177
2013,"Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 o ...",116113,-1.17
2014,"Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 o ...",116113,-0.747
2015,"Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 o ...",116113,-0.993
2016,"Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 o ...",116113,-0.919
2017,"Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 o ...",116113,-1.266
2011,Garments made up of knitted or crocheted fabrics of 59.03/59.06/59.07,11611300,-1.345
2012,Garments made up of knitted or crocheted fabrics of 59.03/59.06/59.07,11611300,-1.655
2013,Garments made up of knitted or crocheted fabrics of 59.03/59.06/59.07,11611300,-1.706
2014,Garments made up of knitted or crocheted fabrics of 59.03/59.06/59.07,11611300,-1.239
2015,Garments made up of knitted or crocheted fabrics of 59.03/59.06/59.07,11611300,-1.442
